mode,operation,string_set1,string_set2,string,MinDFA,Z3SimpleStringSet
prefix_and_suffix,contained_in,['hzfsxs*'],"['*gcu', '*riatznsydszrnutfevbkbiaziwhxkncgnylqcqys', '*ucdmvufmo', '*mqslw', 'zyr*', '*orwwavqtndtdpgqljrgpa', 'seyxiojb*', '*hprceuqzazppsmah', 'hzfsxs*', '*gh', '*zwumooqmavltjp', 'b*', 'xayg*', 're*', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', 'fgg*', '*', '*fo', 'plujgovsskf*', '*rcxxnqfifsyrr']",,0.003940700087696314,0.006927000125870109
prefix_and_suffix,contained_in,"['*oczbbsxangie', '*r', '*wyqcvdkfnpfrthfxeasybktspx', '*xm', '*ckybezpryoaliprwslotrqjraqftykvmvrjudc', '*hldscjotnepgzheafwburtva', 'hzfsxs*', '*fndgrxvh']","['*gcu', '*riatznsydszrnutfevbkbiaziwhxkncgnylqcqys', '*ucdmvufmo', 'zyr*', '*mqslw', '*orwwavqtndtdpgqljrgpa', '*xm', 'seyxiojb*', '*hprceuqzazppsmah', '*gh', 'hzfsxs*', '*zwumooqmavltjp', '*fndgrxvh', 'b*', '*oczbbsxangie', 'xayg*', 're*', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', '*hldscjotnepgzheafwburtva', '*r', '*wyqcvdkfnpfrthfxeasybktspx', 'fgg*', '*ckybezpryoaliprwslotrqjraqftykvmvrjudc', '*', '*fo', 'plujgovsskf*', '*rcxxnqfifsyrr']",,0.003951200051233172,0.006629700073972344
prefix_and_suffix,intersection,"['aujlbpwntdmzkn*', 'rsqffevkmtymjetxwkrgwleufwwlsvvrnqmv*']","['*zwumooqmavltjp', '*nj', 'rghfrdsonfrkrokknnksmxom*', '*riatznsydszrnutfevbkbiaziwhxkncgnylqcqys', '*hmruvzuarb', 'gfwvzdpsn*', '*xm', 'uiwuehzzveujnx*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*vowkamkiipkpnlmfsdzngxz', '*m', 'zyr*', '*mqslw', 'qtbu*']",,4.283197700046003,0.0001066999975591898
prefix_and_suffix,union,"['aujlbpwntdmzkn*', 'rsqffevkmtymjetxwkrgwleufwwlsvvrnqmv*']","['*zwumooqmavltjp', '*nj', 'rghfrdsonfrkrokknnksmxom*', '*riatznsydszrnutfevbkbiaziwhxkncgnylqcqys', '*hmruvzuarb', 'gfwvzdpsn*', '*xm', 'uiwuehzzveujnx*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*vowkamkiipkpnlmfsdzngxz', '*m', 'zyr*', '*mqslw', 'qtbu*']",,15.352747699944302,5.139992572367191e-05
prefix_and_suffix,contained_in,"['aujlbpwntdmzkn*', 'rsqffevkmtymjetxwkrgwleufwwlsvvrnqmv*']","['*zwumooqmavltjp', '*nj', 'rghfrdsonfrkrokknnksmxom*', '*riatznsydszrnutfevbkbiaziwhxkncgnylqcqys', '*hmruvzuarb', 'gfwvzdpsn*', '*xm', 'uiwuehzzveujnx*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*vowkamkiipkpnlmfsdzngxz', '*m', 'zyr*', '*mqslw', 'qtbu*']",,13.110688999993727,79.14793279999867
prefix_and_suffix,contained_in,"['*zwumooqmavltjp', '*nj', 'rghfrdsonfrkrokknnksmxom*', '*riatznsydszrnutfevbkbiaziwhxkncgnylqcqys', '*hmruvzuarb', 'gfwvzdpsn*', '*xm', 'uiwuehzzveujnx*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*vowkamkiipkpnlmfsdzngxz', '*m', 'zyr*', '*mqslw', 'qtbu*']","['aujlbpwntdmzkn*', 'rsqffevkmtymjetxwkrgwleufwwlsvvrnqmv*']",,13.672642400022596,1.174358299933374
prefix_and_suffix,contained_in,[],"['*zwumooqmavltjp', '*nj', 'rghfrdsonfrkrokknnksmxom*', '*riatznsydszrnutfevbkbiaziwhxkncgnylqcqys', '*hmruvzuarb', 'gfwvzdpsn*', '*xm', 'uiwuehzzveujnx*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*vowkamkiipkpnlmfsdzngxz', '*m', 'zyr*', '*mqslw', 'qtbu*']",,0.013481899863108993,0.013578099897131324
prefix_and_suffix,contained_in,"['aujlbpwntdmzkn*', 'rsqffevkmtymjetxwkrgwleufwwlsvvrnqmv*']","['*zwumooqmavltjp', '*nj', 'rghfrdsonfrkrokknnksmxom*', '*riatznsydszrnutfevbkbiaziwhxkncgnylqcqys', '*hmruvzuarb', 'aujlbpwntdmzkn*', '*mqslw', 'gfwvzdpsn*', '*xm', 'uiwuehzzveujnx*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', 'rsqffevkmtymjetxwkrgwleufwwlsvvrnqmv*', '*vowkamkiipkpnlmfsdzngxz', '*m', 'zyr*', 'qtbu*']",,0.006985499989241362,0.011210500029847026
prefix_and_suffix,intersection,"['sszpfc*', 'uh*', '*hmruvzuarb', '*oroza', '*cs', '*m', 'qrphcw*', 'jwae*', 'qtbu*', '*gh']","['*gcu', '*hmucic', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', '*qpgbghk', '*iiev', '*neizxocesdodyjd', 'jwgkwlbif*', 'qrphcw*', 'jwae*', 'hzfsxs*']",,1.466285299975425,0.00013459986075758934
prefix_and_suffix,union,"['sszpfc*', 'uh*', '*hmruvzuarb', '*oroza', '*cs', '*m', 'qrphcw*', 'jwae*', 'qtbu*', '*gh']","['*gcu', '*hmucic', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', '*qpgbghk', '*iiev', '*neizxocesdodyjd', 'jwgkwlbif*', 'qrphcw*', 'jwae*', 'hzfsxs*']",,2.499102500034496,5.470006726682186e-05
prefix_and_suffix,contained_in,"['sszpfc*', 'uh*', '*hmruvzuarb', '*oroza', '*cs', '*m', 'qrphcw*', 'jwae*', 'qtbu*', '*gh']","['*gcu', '*hmucic', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', '*qpgbghk', '*iiev', '*neizxocesdodyjd', 'jwgkwlbif*', 'qrphcw*', 'jwae*', 'hzfsxs*']",,6.635236100060865,0.5419598999433219
prefix_and_suffix,contained_in,"['*gcu', '*hmucic', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', '*qpgbghk', '*iiev', '*neizxocesdodyjd', 'jwgkwlbif*', 'qrphcw*', 'jwae*', 'hzfsxs*']","['sszpfc*', 'uh*', '*hmruvzuarb', '*oroza', '*cs', '*m', 'qrphcw*', 'jwae*', 'qtbu*', '*gh']",,2.8822489001322538,6.152363500092179
prefix_and_suffix,contained_in,"['qrphcw*', 'jwae*']","['*gcu', '*hmucic', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', '*qpgbghk', '*iiev', '*neizxocesdodyjd', 'jwgkwlbif*', 'qrphcw*', 'jwae*', 'hzfsxs*']",,0.0059754999820142984,0.007189500145614147
prefix_and_suffix,contained_in,"['sszpfc*', 'uh*', '*hmruvzuarb', '*oroza', '*cs', '*m', 'qrphcw*', 'jwae*', 'qtbu*', '*gh']","['*gcu', 'sszpfc*', '*hmucic', 'uh*', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', '*hmruvzuarb', '*oroza', '*qpgbghk', '*iiev', '*cs', '*gh', '*neizxocesdodyjd', 'jwgkwlbif*', 'qrphcw*', '*m', 'jwae*', 'qtbu*', 'hzfsxs*']",,0.005575300194323063,0.006966199958696961
prefix_and_suffix,intersection,"['*wyqcvdkfnpfrthfxeasybktspx', '*hmruvzuarb', '*ucdmvufmo', '*qpgbghk', 'plujgovsskf*', 'zyr*']","['seyxiojb*', 'ultx*']",,0.2667759000323713,0.00010810000821948051
prefix_and_suffix,union,"['*wyqcvdkfnpfrthfxeasybktspx', '*hmruvzuarb', '*ucdmvufmo', '*qpgbghk', 'plujgovsskf*', 'zyr*']","['seyxiojb*', 'ultx*']",,1.1244878999423236,5.170004442334175e-05
prefix_and_suffix,contained_in,"['*wyqcvdkfnpfrthfxeasybktspx', '*hmruvzuarb', '*ucdmvufmo', '*qpgbghk', 'plujgovsskf*', 'zyr*']","['seyxiojb*', 'ultx*']",,0.4480838000308722,0.6397988998796791
prefix_and_suffix,contained_in,"['seyxiojb*', 'ultx*']","['*wyqcvdkfnpfrthfxeasybktspx', '*hmruvzuarb', '*ucdmvufmo', '*qpgbghk', 'plujgovsskf*', 'zyr*']",,1.2635530999395996,0.4241888001561165
prefix_and_suffix,contained_in,[],"['seyxiojb*', 'ultx*']",,0.002238099928945303,0.006906900089234114
prefix_and_suffix,contained_in,"['*wyqcvdkfnpfrthfxeasybktspx', '*hmruvzuarb', '*ucdmvufmo', '*qpgbghk', 'plujgovsskf*', 'zyr*']","['plujgovsskf*', '*wyqcvdkfnpfrthfxeasybktspx', '*hmruvzuarb', '*ucdmvufmo', 'seyxiojb*', '*qpgbghk', 'ultx*', 'zyr*']",,0.005074799992144108,0.006833600113168359
prefix_and_suffix,intersection,"['e*', '*dbxfpldzuhcbkd', 're*', 'yagyvdwxuce*', '*xm', 'uiwuehzzveujnx*', '*hldscjotnepgzheafwburtva', '*fo', 'hbec*', 'qrphcw*', '*spdxdbaztqukboypld', 'qtbu*']","['sszpfc*', 'uh*', '*hmruvzuarb', '*oroza', '*cs', '*m', 'qrphcw*', 'jwae*', 'qtbu*', '*gh']",,1.64936270006001,0.00010599987581372261
prefix_and_suffix,union,"['e*', '*dbxfpldzuhcbkd', 're*', 'yagyvdwxuce*', '*xm', 'uiwuehzzveujnx*', '*hldscjotnepgzheafwburtva', '*fo', 'hbec*', 'qrphcw*', '*spdxdbaztqukboypld', 'qtbu*']","['sszpfc*', 'uh*', '*hmruvzuarb', '*oroza', '*cs', '*m', 'qrphcw*', 'jwae*', 'qtbu*', '*gh']",,3.9480993999168277,5.100015550851822e-05
prefix_and_suffix,contained_in,"['e*', '*dbxfpldzuhcbkd', 're*', 'yagyvdwxuce*', '*xm', 'uiwuehzzveujnx*', '*hldscjotnepgzheafwburtva', '*fo', 'hbec*', 'qrphcw*', '*spdxdbaztqukboypld', 'qtbu*']","['sszpfc*', 'uh*', '*hmruvzuarb', '*oroza', '*cs', '*m', 'qrphcw*', 'jwae*', 'qtbu*', '*gh']",,2.8872358000371605,1.2263461998663843
prefix_and_suffix,contained_in,"['sszpfc*', 'uh*', '*hmruvzuarb', '*oroza', '*cs', '*m', 'qrphcw*', 'jwae*', 'qtbu*', '*gh']","['e*', '*dbxfpldzuhcbkd', 're*', 'yagyvdwxuce*', '*xm', 'uiwuehzzveujnx*', '*hldscjotnepgzheafwburtva', '*fo', 'hbec*', 'qrphcw*', '*spdxdbaztqukboypld', 'qtbu*']",,6.709639200009406,0.301160000031814
prefix_and_suffix,contained_in,"['qrphcw*', 'qtbu*']","['sszpfc*', 'uh*', '*hmruvzuarb', '*oroza', '*cs', '*m', 'qrphcw*', 'jwae*', 'qtbu*', '*gh']",,0.005832500057294965,0.007065700134262443
prefix_and_suffix,contained_in,"['e*', '*dbxfpldzuhcbkd', 're*', 'yagyvdwxuce*', '*xm', 'uiwuehzzveujnx*', '*hldscjotnepgzheafwburtva', '*fo', 'hbec*', 'qrphcw*', '*spdxdbaztqukboypld', 'qtbu*']","['*dbxfpldzuhcbkd', 'yagyvdwxuce*', 'hbec*', '*m', 'e*', 'jwae*', '*xm', 'uiwuehzzveujnx*', '*gh', 'sszpfc*', 're*', 'uh*', '*hmruvzuarb', '*hldscjotnepgzheafwburtva', '*spdxdbaztqukboypld', '*oroza', '*cs', '*fo', 'qrphcw*', 'qtbu*']",,0.008389400085434318,0.006984800100326538
prefix_and_suffix,intersection,"['*nj', '*gcu', '*gouv', 'tcl*', 'b*', 'xayg*', '*dbxfpldzuhcbkd', 'ldvcov*', 'skhuvjvfpirfkhxnksdut*', '*tpliw', '*wyqcvdkfnpfrthfxeasybktspx', 'fgg*', '*blkd', 'aujlbpwntdmzkn*', '*oroza', 'gkgtru*', '*hldscjotnepgzheafwburtva', '*mqslw']","['*zwumooqmavltjp', '*gcu', '*qlx', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', '*hmruvzuarb', 'yagyvdwxuce*', 'nzlz*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*qveyfzbvutxc', 'euxprbwgpdklzaltsrykpomoeuktc*', '*mcctw', '*rcxxnqfifsyrr', '*gh', '*fndgrxvh']",,30.207605900010094,0.00012369989417493343
prefix_and_suffix,union,"['*nj', '*gcu', '*gouv', 'tcl*', 'b*', 'xayg*', '*dbxfpldzuhcbkd', 'ldvcov*', 'skhuvjvfpirfkhxnksdut*', '*tpliw', '*wyqcvdkfnpfrthfxeasybktspx', 'fgg*', '*blkd', 'aujlbpwntdmzkn*', '*oroza', 'gkgtru*', '*hldscjotnepgzheafwburtva', '*mqslw']","['*zwumooqmavltjp', '*gcu', '*qlx', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', '*hmruvzuarb', 'yagyvdwxuce*', 'nzlz*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*qveyfzbvutxc', 'euxprbwgpdklzaltsrykpomoeuktc*', '*mcctw', '*rcxxnqfifsyrr', '*gh', '*fndgrxvh']",,52.684141899924725,4.9900030717253685e-05
prefix_and_suffix,contained_in,"['*nj', '*gcu', '*gouv', 'tcl*', 'b*', 'xayg*', '*dbxfpldzuhcbkd', 'ldvcov*', 'skhuvjvfpirfkhxnksdut*', '*tpliw', '*wyqcvdkfnpfrthfxeasybktspx', 'fgg*', '*blkd', 'aujlbpwntdmzkn*', '*oroza', 'gkgtru*', '*hldscjotnepgzheafwburtva', '*mqslw']","['*zwumooqmavltjp', '*gcu', '*qlx', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', '*hmruvzuarb', 'yagyvdwxuce*', 'nzlz*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*qveyfzbvutxc', 'euxprbwgpdklzaltsrykpomoeuktc*', '*mcctw', '*rcxxnqfifsyrr', '*gh', '*fndgrxvh']",,111.93377620005049,2.0448175999335945
prefix_and_suffix,contained_in,"['*zwumooqmavltjp', '*gcu', '*qlx', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', '*hmruvzuarb', 'yagyvdwxuce*', 'nzlz*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*qveyfzbvutxc', 'euxprbwgpdklzaltsrykpomoeuktc*', '*mcctw', '*rcxxnqfifsyrr', '*gh', '*fndgrxvh']","['*nj', '*gcu', '*gouv', 'tcl*', 'b*', 'xayg*', '*dbxfpldzuhcbkd', 'ldvcov*', 'skhuvjvfpirfkhxnksdut*', '*tpliw', '*wyqcvdkfnpfrthfxeasybktspx', 'fgg*', '*blkd', 'aujlbpwntdmzkn*', '*oroza', 'gkgtru*', '*hldscjotnepgzheafwburtva', '*mqslw']",,54.712977199815214,3.704896700102836
prefix_and_suffix,contained_in,['*gcu'],"['*zwumooqmavltjp', '*gcu', '*qlx', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', '*hmruvzuarb', 'yagyvdwxuce*', 'nzlz*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*qveyfzbvutxc', 'euxprbwgpdklzaltsrykpomoeuktc*', '*mcctw', '*rcxxnqfifsyrr', '*gh', '*fndgrxvh']",,0.019356700126081705,0.0074986000545322895
prefix_and_suffix,contained_in,"['*nj', '*gcu', '*gouv', 'tcl*', 'b*', 'xayg*', '*dbxfpldzuhcbkd', 'ldvcov*', 'skhuvjvfpirfkhxnksdut*', '*tpliw', '*wyqcvdkfnpfrthfxeasybktspx', 'fgg*', '*blkd', 'aujlbpwntdmzkn*', '*oroza', 'gkgtru*', '*hldscjotnepgzheafwburtva', '*mqslw']","['*gcu', 'tcl*', '*dbxfpldzuhcbkd', 'skhuvjvfpirfkhxnksdut*', 'yagyvdwxuce*', 'gkgtru*', 'nzlz*', '*mqslw', '*gouv', '*tpliw', '*gh', '*fndgrxvh', '*zwumooqmavltjp', '*mcctw', 'b*', 'xayg*', 'ldvcov*', 'assbrrymyjqmazvqfsepbpibqlobkqiisuscmhllpaeh*', '*hmruvzuarb', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*hldscjotnepgzheafwburtva', '*nj', '*qlx', '*wyqcvdkfnpfrthfxeasybktspx', 'fgg*', 'aujlbpwntdmzkn*', '*blkd', '*oroza', '*qveyfzbvutxc', 'euxprbwgpdklzaltsrykpomoeuktc*', '*rcxxnqfifsyrr']",,0.018503200029954314,0.007330199936404824
prefix_and_suffix,intersection,"['ultx*', 'qsfvrx*', 'fq*', 'gfwvzdpsn*']","['*nj', '*gcu', '*gouv', 'ldvcov*', '*korrwsusujpz', 'fmiwzzebfssfyaxepnck*', '*aatefk', '*vowkamkiipkpnlmfsdzngxz', '*hmucic', 'hzfsxs*']",,0.44924840005114675,0.00013269996270537376
prefix_and_suffix,union,"['ultx*', 'qsfvrx*', 'fq*', 'gfwvzdpsn*']","['*nj', '*gcu', '*gouv', 'ldvcov*', '*korrwsusujpz', 'fmiwzzebfssfyaxepnck*', '*aatefk', '*vowkamkiipkpnlmfsdzngxz', '*hmucic', 'hzfsxs*']",,1.7252785000018775,5.189981311559677e-05
prefix_and_suffix,contained_in,"['ultx*', 'qsfvrx*', 'fq*', 'gfwvzdpsn*']","['*nj', '*gcu', '*gouv', 'ldvcov*', '*korrwsusujpz', 'fmiwzzebfssfyaxepnck*', '*aatefk', '*vowkamkiipkpnlmfsdzngxz', '*hmucic', 'hzfsxs*']",,1.4971965001896024,0.3093117999378592
prefix_and_suffix,contained_in,"['*nj', '*gcu', '*gouv', 'ldvcov*', '*korrwsusujpz', 'fmiwzzebfssfyaxepnck*', '*aatefk', '*vowkamkiipkpnlmfsdzngxz', '*hmucic', 'hzfsxs*']","['ultx*', 'qsfvrx*', 'fq*', 'gfwvzdpsn*']",,1.0662054000422359,0.711785500170663
prefix_and_suffix,contained_in,[],"['*nj', '*gcu', '*gouv', 'ldvcov*', '*korrwsusujpz', 'fmiwzzebfssfyaxepnck*', '*aatefk', '*vowkamkiipkpnlmfsdzngxz', '*hmucic', 'hzfsxs*']",,0.0063402000814676285,0.007263199891895056
prefix_and_suffix,contained_in,"['ultx*', 'qsfvrx*', 'fq*', 'gfwvzdpsn*']","['*nj', '*gcu', '*gouv', 'ldvcov*', '*korrwsusujpz', 'qsfvrx*', '*aatefk', 'fmiwzzebfssfyaxepnck*', 'gfwvzdpsn*', '*vowkamkiipkpnlmfsdzngxz', 'ultx*', '*hmucic', 'fq*', 'hzfsxs*']",,0.0029020998626947403,0.006622700020670891
prefix_and_suffix,intersection,"['*mqt', '*qlx', 'xayg*', 'nztbj*', '*xm', 'pcrg*', 'hi*', 'hbec*', '*cs', '*neizxocesdodyjd', '*i', 'fq*']","['b*', 're*', '*ucdmvufmo', 'yagyvdwxuce*', '*iiev', '*ckybezpryoaliprwslotrqjraqftykvmvrjudc', '*cs', '*fpf', '*zjewgbovhrqzwmzkb', 'admwnesrlvgzfrjyxvhwdmzwbu*']",,1.7145626000128686,0.00010569998994469643
prefix_and_suffix,union,"['*mqt', '*qlx', 'xayg*', 'nztbj*', '*xm', 'pcrg*', 'hi*', 'hbec*', '*cs', '*neizxocesdodyjd', '*i', 'fq*']","['b*', 're*', '*ucdmvufmo', 'yagyvdwxuce*', '*iiev', '*ckybezpryoaliprwslotrqjraqftykvmvrjudc', '*cs', '*fpf', '*zjewgbovhrqzwmzkb', 'admwnesrlvgzfrjyxvhwdmzwbu*']",,7.154659499879926,5.010003224015236e-05
prefix_and_suffix,contained_in,"['*mqt', '*qlx', 'xayg*', 'nztbj*', '*xm', 'pcrg*', 'hi*', 'hbec*', '*cs', '*neizxocesdodyjd', '*i', 'fq*']","['b*', 're*', '*ucdmvufmo', 'yagyvdwxuce*', '*iiev', '*ckybezpryoaliprwslotrqjraqftykvmvrjudc', '*cs', '*fpf', '*zjewgbovhrqzwmzkb', 'admwnesrlvgzfrjyxvhwdmzwbu*']",,10.766823600046337,0.9306373000144958
prefix_and_suffix,contained_in,"['b*', 're*', '*ucdmvufmo', 'yagyvdwxuce*', '*iiev', '*ckybezpryoaliprwslotrqjraqftykvmvrjudc', '*cs', '*fpf', '*zjewgbovhrqzwmzkb', 'admwnesrlvgzfrjyxvhwdmzwbu*']","['*mqt', '*qlx', 'xayg*', 'nztbj*', '*xm', 'pcrg*', 'hi*', 'hbec*', '*cs', '*neizxocesdodyjd', '*i', 'fq*']",,4.330991799943149,0.542827800149098
prefix_and_suffix,contained_in,['*cs'],"['b*', 're*', '*ucdmvufmo', 'yagyvdwxuce*', '*iiev', '*ckybezpryoaliprwslotrqjraqftykvmvrjudc', '*cs', '*fpf', '*zjewgbovhrqzwmzkb', 'admwnesrlvgzfrjyxvhwdmzwbu*']",,0.008679699851199985,0.0072310001123696566
prefix_and_suffix,contained_in,"['*mqt', '*qlx', 'xayg*', 'nztbj*', '*xm', 'pcrg*', 'hi*', 'hbec*', '*cs', '*neizxocesdodyjd', '*i', 'fq*']","['*ucdmvufmo', 'yagyvdwxuce*', 'hi*', 'hbec*', '*fpf', 'nztbj*', '*i', '*mqt', '*xm', 'admwnesrlvgzfrjyxvhwdmzwbu*', '*zjewgbovhrqzwmzkb', 'b*', 'xayg*', 're*', 'fq*', '*qlx', 'pcrg*', '*iiev', '*ckybezpryoaliprwslotrqjraqftykvmvrjudc', '*cs', '*neizxocesdodyjd']",,0.006147600011900067,0.00681980000808835
prefix_and_suffix,intersection,"['*nj', '*gcu', '*gouv', 'tcl*', 'b*', 'xayg*', '*dbxfpldzuhcbkd', 'ldvcov*', 'skhuvjvfpirfkhxnksdut*', '*tpliw', '*wyqcvdkfnpfrthfxeasybktspx', 'fgg*', '*blkd', 'aujlbpwntdmzkn*', '*oroza', 'gkgtru*', '*hldscjotnepgzheafwburtva', '*mqslw']","['rghfrdsonfrkrokknnksmxom*', '*iiev', '*hldscjotnepgzheafwburtva', 'qvjegsowcukagffyeunm*']",,5.363006900064647,0.00013029994443058968
prefix_and_suffix,union,"['*nj', '*gcu', '*gouv', 'tcl*', 'b*', 'xayg*', '*dbxfpldzuhcbkd', 'ldvcov*', 'skhuvjvfpirfkhxnksdut*', '*tpliw', '*wyqcvdkfnpfrthfxeasybktspx', 'fgg*', '*blkd', 'aujlbpwntdmzkn*', '*oroza', 'gkgtru*', '*hldscjotnepgzheafwburtva', '*mqslw']","['rghfrdsonfrkrokknnksmxom*', '*iiev', '*hldscjotnepgzheafwburtva', 'qvjegsowcukagffyeunm*']",,12.671552299987525,5.13000413775444e-05
prefix_and_suffix,contained_in,"['*nj', '*gcu', '*gouv', 'tcl*', 'b*', 'xayg*', '*dbxfpldzuhcbkd', 'ldvcov*', 'skhuvjvfpirfkhxnksdut*', '*tpliw', '*wyqcvdkfnpfrthfxeasybktspx', 'fgg*', '*blkd', 'aujlbpwntdmzkn*', '*oroza', 'gkgtru*', '*hldscjotnepgzheafwburtva', '*mqslw']","['rghfrdsonfrkrokknnksmxom*', '*iiev', '*hldscjotnepgzheafwburtva', 'qvjegsowcukagffyeunm*']",,12.191947199869901,1.1387205999344587
prefix_and_suffix,contained_in,"['rghfrdsonfrkrokknnksmxom*', '*iiev', '*hldscjotnepgzheafwburtva', 'qvjegsowcukagffyeunm*']","['*nj', '*gcu', '*gouv', 'tcl*', 'b*', 'xayg*', '*dbxfpldzuhcbkd', 'ldvcov*', 'skhuvjvfpirfkhxnksdut*', '*tpliw', '*wyqcvdkfnpfrthfxeasybktspx', 'fgg*', '*blkd', 'aujlbpwntdmzkn*', '*oroza', 'gkgtru*', '*hldscjotnepgzheafwburtva', '*mqslw']",,21.691669800085947,1.876327799865976
prefix_and_suffix,contained_in,['*hldscjotnepgzheafwburtva'],"['rghfrdsonfrkrokknnksmxom*', '*iiev', '*hldscjotnepgzheafwburtva', 'qvjegsowcukagffyeunm*']",,0.012414899887517095,0.007050300016999245
prefix_and_suffix,contained_in,"['*nj', '*gcu', '*gouv', 'tcl*', 'b*', 'xayg*', '*dbxfpldzuhcbkd', 'ldvcov*', 'skhuvjvfpirfkhxnksdut*', '*tpliw', '*wyqcvdkfnpfrthfxeasybktspx', 'fgg*', '*blkd', 'aujlbpwntdmzkn*', '*oroza', 'gkgtru*', '*hldscjotnepgzheafwburtva', '*mqslw']","['*gcu', 'tcl*', '*dbxfpldzuhcbkd', 'skhuvjvfpirfkhxnksdut*', 'gkgtru*', '*mqslw', '*gouv', '*tpliw', 'qvjegsowcukagffyeunm*', 'rghfrdsonfrkrokknnksmxom*', 'b*', 'xayg*', 'ldvcov*', '*hldscjotnepgzheafwburtva', '*nj', '*wyqcvdkfnpfrthfxeasybktspx', 'fgg*', 'aujlbpwntdmzkn*', '*blkd', '*oroza', '*iiev']",,0.02015709993429482,0.006850200006738305
prefix_and_suffix,intersection,"['*qshvqwnhvmrt', '*gouv', 'yagyvdwxuce*', '*iiev', 'kcvkiw*', 'hulxplpfcegu*', 'nztbj*', '*spdxdbaztqukboypld']","['*nj', '*gcu', 'jwae*', 'uh*', 'qsfvrx*', '*hmruvzuarb', 'seyxiojb*', 'uiwuehzzveujnx*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*', '*ckybezpryoaliprwslotrqjraqftykvmvrjudc', '*zjewgbovhrqzwmzkb', 'rsqffevkmtymjetxwkrgwleufwwlsvvrnqmv*', '*neizxocesdodyjd', '*spdxdbaztqukboypld', 'kjtiylqnahxcmcpaqctumhoef*', '*rcxxnqfifsyrr', 'ionmr*']",,0.0723794000223279,0.00013459986075758934
prefix_and_suffix,union,"['*qshvqwnhvmrt', '*gouv', 'yagyvdwxuce*', '*iiev', 'kcvkiw*', 'hulxplpfcegu*', 'nztbj*', '*spdxdbaztqukboypld']","['*nj', '*gcu', 'jwae*', 'uh*', 'qsfvrx*', '*hmruvzuarb', 'seyxiojb*', 'uiwuehzzveujnx*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*', '*ckybezpryoaliprwslotrqjraqftykvmvrjudc', '*zjewgbovhrqzwmzkb', 'rsqffevkmtymjetxwkrgwleufwwlsvvrnqmv*', '*neizxocesdodyjd', '*spdxdbaztqukboypld', 'kjtiylqnahxcmcpaqctumhoef*', '*rcxxnqfifsyrr', 'ionmr*']",,0.011586900101974607,5.259993486106396e-05
prefix_and_suffix,contained_in,"['*qshvqwnhvmrt', '*gouv', 'yagyvdwxuce*', '*iiev', 'kcvkiw*', 'hulxplpfcegu*', 'nztbj*', '*spdxdbaztqukboypld']","['*nj', '*gcu', 'jwae*', 'uh*', 'qsfvrx*', '*hmruvzuarb', 'seyxiojb*', 'uiwuehzzveujnx*', 'bfmsxjgpfnzyvfkthegqeftzyptaynlwhpmzys*', '*', '*ckybezpryoaliprwslotrqjraqftykvmvrjudc', '*zjewgbovhrqzwmzkb', 'rsqffevkmtymjetxwkrgwleufwwlsvvrnqmv*', '*neizxocesdodyjd', '*spdxdbaztqukboypld', 'kjtiylqnahxcmcpaqctumhoef*', '*rcxxnqfifsyrr', 'ionmr*']",,0.0022931001149117947,0.007908099796622992
